customer_id,age,gender,country,preferred_channel,loyalty_tier,registration_date,last_purchase_days_ago,total_purchases,avg_order_value,email_open_rate,app_sessions_30d,returns_rate,support_tickets_12m,nps_score,omnichannel_flag,preferred_brand,preferred_category,total_revenue,churned
CUST_06164,18,F,Spain,email_campaign,Platinum,2023-05-24,362,2,168.18,0.16,12,0.161,5,0.0,1,Massimo Dutti,Footwear,336.36,1
CUST_06165,52,F,Portugal,email_campaign,Bronze,2026-03-03,25,73,36.5,0.089,44,0.214,4,8.0,0,Mango,Bags,2664.5,0
CUST_06166,57,M,UK,mobile_app,Silver,2024-10-23,258,43,12.61,0.169,56,0.13,0,8.0,0,Stradivarius,Tops,542.23,1
CUST_06167,25,F,UK,physical_store,Bronze,2025-05-09,346,1,67.05,0.493,19,0.155,7,10.0,1,Bershka,Underwear,67.05,1
CUST_06168,64,F,Italy,email_campaign,Silver,2025-12-09,340,9,78.45,0.164,59,0.035,0,3.0,0,Stradivarius,Bags,706.05,1
CUST_06169,24,F,France,ecommerce,Gold,2025-06-12,3,60,28.83,0.293,46,0.233,2,0.0,1,COS,Outerwear,1729.8,0
CUST_06170,28,F,Portugal,ecommerce,Bronze,2024-06-22,288,2,33.76,0.241,12,0.081,7,4.0,0,Massimo Dutti,Underwear,67.52,1
CUST_06171,56,M,Germany,instagram_shop,Bronze,2023-09-06,257,58,47.34,0.188,6,0.065,3,4.0,1,COS,Bags,2745.72,0
CUST_06172,21,F,Germany,physical_store,Gold,2025-07-04,280,65,46.36,0.469,33,0.171,6,4.0,1,Reserved,Footwear,3013.4,1
CUST_06173,42,NB,USA,loyalty_program,Silver,2024-04-06,306,12,99.37,0.394,55,0.021,5,9.0,1,Reserved,Outerwear,1192.44,0
CUST_06174,29,NB,Spain,instagram_shop,Bronze,2025-05-08,248,55,43.82,0.265,51,0.145,1,3.0,0,Pull&Bear,Bags,2410.1,0
CUST_06175,43,F,Poland,mobile_app,Bronze,2025-12-20,44,10,203.64,0.333,52,0.122,1,0.0,1,Uniqlo,Bags,2036.4,0
CUST_06176,55,F,Italy,email_campaign,Bronze,2024-09-26,33,65,70.29,0.614,52,0.283,1,0.0,1,Pull&Bear,Underwear,4568.85,0
CUST_06177,63,M,France,physical_store,Bronze,2024-03-29,294,65,14.47,0.08,16,0.313,4,2.0,1,Reserved,Jewelry,940.55,1
CUST_06178,29,NB,Portugal,instagram_shop,Silver,2023-11-30,112,61,137.5,0.823,29,0.058,3,6.0,0,Zara,Dresses,8387.5,0
CUST_06179,60,M,France,instagram_shop,Bronze,2024-04-08,308,75,27.86,0.279,3,0.047,6,6.0,1,Zara,Tops,2089.5,1
CUST_06180,54,M,Poland,ecommerce,Silver,2025-12-29,291,69,136.08,0.279,54,0.18,7,5.0,1,Bershka,Bags,9389.52,1
CUST_06181,63,M,Germany,mobile_app,Bronze,2024-08-22,273,35,71.76,0.294,3,0.156,3,3.0,1,H&M,Sportswear,2511.6,1
CUST_06182,41,F,France,instagram_shop,Bronze,2024-08-18,314,11,28.39,0.049,49,0.236,1,4.0,1,Reserved,Footwear,312.29,1
CUST_06183,33,F,Germany,ecommerce,Bronze,2025-11-01,304,68,39.09,0.278,36,0.009,1,7.0,1,Zara,Footwear,2658.12,0
CUST_06184,30,M,Germany,physical_store,Silver,2023-05-21,43,38,78.65,0.336,38,0.368,5,0.0,0,H&M,Outerwear,2988.7,1
CUST_06185,42,M,Spain,instagram_shop,Bronze,2025-03-07,304,39,67.85,0.152,35,0.348,0,3.0,0,Massimo Dutti,Sportswear,2646.15,1
CUST_06186,21,F,Germany,loyalty_program,Platinum,2025-03-28,44,21,117.16,0.554,14,0.065,2,5.0,0,Reserved,Sportswear,2460.36,0
CUST_06187,28,F,Brazil,loyalty_program,Bronze,2025-09-26,289,36,77.19,0.709,21,0.174,3,7.0,0,Stradivarius,Outerwear,2778.84,0
CUST_06188,49,F,Germany,ecommerce,Bronze,2025-04-30,87,72,54.59,0.23,10,0.092,3,6.0,1,Mango,Underwear,3930.48,0
CUST_06189,24,F,Portugal,loyalty_program,Bronze,2024-06-16,230,20,59.31,0.427,35,0.191,4,0.0,0,Bershka,Footwear,1186.2,1
CUST_06190,63,M,Portugal,mobile_app,Bronze,2024-06-29,83,43,46.95,0.033,31,0.242,7,5.0,1,Mango,Jewelry,2018.85,0
CUST_06191,28,F,Portugal,email_campaign,Gold,2024-07-30,204,21,83.26,0.113,18,0.159,1,0.0,0,Mango,Bags,1748.46,1
CUST_06192,45,F,UK,loyalty_program,Gold,2024-09-29,130,35,76.37,0.356,15,0.226,4,10.0,0,Zara,Bags,2672.95,0
CUST_06193,58,F,Italy,physical_store,Bronze,2024-03-26,138,64,67.05,0.243,9,0.183,4,5.0,1,Stradivarius,Bags,4291.2,0
CUST_06194,40,F,Italy,instagram_shop,Silver,2025-09-23,83,32,344.4,0.069,42,0.086,0,4.0,1,Stradivarius,Underwear,11020.8,0
CUST_06195,62,F,Italy,ecommerce,Silver,2024-04-17,175,36,74.0,0.138,16,0.081,0,0.0,1,Stradivarius,Outerwear,2664.0,0
CUST_06196,40,F,Brazil,instagram_shop,Platinum,2025-06-17,136,69,146.12,0.054,42,0.251,3,0.0,1,Mango,Bottoms,10082.28,0
CUST_06197,45,F,Portugal,email_campaign,Bronze,2026-03-12,107,52,32.44,0.435,42,0.257,5,3.0,1,COS,Accessories,1686.88,0
CUST_06198,60,F,USA,instagram_shop,Bronze,2025-07-01,151,4,55.06,0.135,55,0.324,0,5.0,0,Pull&Bear,Footwear,220.24,0
CUST_06199,64,F,Italy,instagram_shop,Silver,2023-05-12,109,7,9.85,0.072,58,0.134,4,10.0,0,H&M,Dresses,68.95,0
CUST_06200,43,F,Poland,ecommerce,Bronze,2024-09-08,222,71,58.64,0.241,5,0.049,0,5.0,0,H&M,Underwear,4163.44,0
CUST_06201,42,M,Poland,email_campaign,Gold,2024-03-05,348,24,33.44,0.558,47,0.073,0,9.0,1,Reserved,Jewelry,802.56,0
CUST_06202,46,F,France,physical_store,Gold,2023-07-19,319,21,31.02,0.222,44,0.072,5,8.0,1,Zara,Footwear,651.42,1
CUST_06203,36,F,UK,ecommerce,Bronze,2023-12-16,333,57,64.83,0.142,57,0.109,6,10.0,1,H&M,Outerwear,3695.31,0
CUST_06204,50,M,USA,email_campaign,Gold,2024-05-11,247,73,39.56,0.133,50,0.145,5,3.0,1,Bershka,Footwear,2887.88,0
CUST_06205,53,F,Germany,email_campaign,Gold,2025-05-09,37,19,15.88,0.107,32,0.063,7,7.0,0,Stradivarius,Dresses,301.72,0
CUST_06206,31,M,Portugal,instagram_shop,Gold,2025-09-10,268,28,46.38,0.04,19,0.054,2,5.0,0,Massimo Dutti,Bags,1298.64,1
CUST_06207,31,F,Brazil,mobile_app,Silver,2025-01-16,74,32,931.98,0.103,13,0.026,5,10.0,1,Bershka,Sportswear,29823.36,0
CUST_06208,52,F,UK,mobile_app,Silver,2025-05-26,115,34,76.51,0.128,42,0.142,6,8.0,1,Massimo Dutti,Bottoms,2601.34,0
CUST_06209,47,M,Spain,physical_store,Bronze,2023-06-12,81,16,68.25,0.068,27,0.229,4,6.0,0,Pull&Bear,Bags,1092.0,0
CUST_06210,45,M,Spain,instagram_shop,Gold,2025-01-10,193,38,22.09,0.205,51,0.083,1,10.0,1,Pull&Bear,Dresses,839.42,1
CUST_06211,34,F,Netherlands,mobile_app,Bronze,2025-03-18,214,75,20.22,0.088,59,0.235,1,3.0,0,Reserved,Dresses,1516.5,1
CUST_06212,20,F,Germany,ecommerce,Bronze,2025-08-17,15,4,25.82,0.613,39,0.329,4,6.0,1,Mango,Footwear,103.28,0
CUST_06213,33,F,Portugal,physical_store,Bronze,2023-12-05,336,56,68.32,0.144,5,0.068,3,7.0,1,Reserved,Accessories,3825.92,1
CUST_06214,63,M,UK,instagram_shop,Silver,2023-09-07,84,40,20.56,0.292,18,0.133,3,2.0,0,Bershka,Outerwear,822.4,0
CUST_06215,47,M,Spain,loyalty_program,Bronze,2025-11-02,266,50,171.29,0.085,52,0.161,7,1.0,1,Uniqlo,Underwear,8564.5,0
CUST_06216,46,F,Netherlands,ecommerce,Silver,2025-08-12,298,40,21.55,0.338,42,0.119,1,9.0,1,H&M,Underwear,862.0,1
CUST_06217,62,F,Brazil,mobile_app,Silver,2025-07-13,154,49,104.17,0.304,5,0.171,7,7.0,1,COS,Jewelry,5104.33,1
CUST_06218,32,F,Portugal,mobile_app,Bronze,2026-03-03,305,48,67.63,0.567,42,0.048,7,3.0,0,Reserved,Tops,3246.24,1
CUST_06219,63,F,Spain,mobile_app,Bronze,2023-07-30,253,6,181.88,0.375,4,0.107,2,10.0,1,Reserved,Sportswear,1091.28,1
CUST_06220,42,F,Italy,mobile_app,Bronze,2024-04-24,273,5,22.75,0.376,1,0.046,7,0.0,0,Reserved,Sportswear,113.75,0
CUST_06221,55,F,Poland,email_campaign,Bronze,2024-07-08,361,79,635.41,0.067,47,0.128,6,9.0,1,COS,Accessories,50197.39,1
CUST_06222,59,M,Netherlands,loyalty_program,Bronze,2024-03-26,313,45,63.56,0.353,5,0.109,3,1.0,1,H&M,Underwear,2860.2,0
CUST_06223,64,M,Brazil,physical_store,Bronze,2025-06-27,342,16,142.29,0.1,13,0.109,2,9.0,0,Massimo Dutti,Jewelry,2276.64,0
CUST_06224,55,NB,Spain,physical_store,Gold,2023-10-15,132,17,74.74,0.218,13,0.202,5,6.0,1,COS,Dresses,1270.58,0
CUST_06225,40,F,Brazil,mobile_app,Silver,2024-05-07,199,59,23.35,0.37,29,0.151,6,4.0,0,Bershka,Bottoms,1377.65,1
CUST_06226,42,F,Germany,physical_store,Silver,2025-04-20,325,56,29.52,0.518,44,0.121,0,6.0,1,Stradivarius,Underwear,1653.12,0
CUST_06227,59,M,France,loyalty_program,Bronze,2024-07-23,351,79,55.71,0.201,39,0.191,7,2.0,0,H&M,Bags,4401.09,0
CUST_06228,24,F,Netherlands,ecommerce,Bronze,2026-02-08,83,35,29.43,0.094,23,0.21,2,3.0,0,Uniqlo,Accessories,1030.05,0
CUST_06229,39,M,UK,ecommerce,Silver,2025-08-08,306,8,61.5,0.164,29,0.006,6,10.0,1,Zara,Dresses,492.0,1
CUST_06230,34,F,UK,physical_store,Silver,2025-01-07,126,61,110.59,0.352,10,0.027,0,2.0,0,Reserved,Sportswear,6745.99,1
CUST_06231,35,F,Spain,mobile_app,Bronze,2025-07-18,214,27,152.22,0.435,13,0.054,2,7.0,0,Bershka,Accessories,4109.94,1
CUST_06232,58,F,Italy,instagram_shop,Bronze,2025-06-20,323,78,207.66,0.142,21,0.146,1,0.0,1,Stradivarius,Underwear,16197.48,1
CUST_06233,27,F,Italy,loyalty_program,Platinum,2024-12-29,215,20,52.66,0.112,2,0.18,7,9.0,1,Bershka,Underwear,1053.2,1
CUST_06234,27,M,Germany,mobile_app,Bronze,2024-07-17,238,57,38.91,0.322,28,0.115,7,4.0,0,Reserved,Accessories,2217.87,1
CUST_06235,24,F,UK,email_campaign,Bronze,2025-07-25,88,70,13.65,0.636,47,0.181,1,3.0,0,Bershka,Jewelry,955.5,0
CUST_06236,55,F,Netherlands,instagram_shop,Bronze,2025-02-02,113,23,8.28,0.348,45,0.032,5,7.0,0,Stradivarius,Dresses,190.44,0
CUST_06237,44,F,Poland,loyalty_program,Silver,2025-07-15,105,76,50.51,0.262,7,0.079,6,10.0,1,H&M,Bags,3838.76,0
CUST_06238,50,M,Italy,email_campaign,Silver,2025-10-29,63,2,148.7,0.214,48,0.049,0,8.0,1,Zara,Tops,297.4,1
CUST_06239,18,F,UK,physical_store,Bronze,2023-11-19,239,27,60.14,0.207,6,0.605,7,0.0,0,COS,Sportswear,1623.78,1
CUST_06240,61,F,France,email_campaign,Bronze,2025-08-22,26,32,76.25,0.177,23,0.132,4,9.0,1,Zara,Sportswear,2440.0,0
CUST_06241,51,F,Netherlands,physical_store,Bronze,2025-10-30,128,50,24.12,0.172,4,0.186,1,2.0,0,Reserved,Underwear,1206.0,0
CUST_06242,21,F,Poland,email_campaign,Bronze,2026-02-28,1,64,38.19,0.2,19,0.285,0,6.0,1,Mango,Accessories,2444.16,0
CUST_06243,34,F,France,instagram_shop,Bronze,2023-07-21,94,40,139.16,0.257,4,0.073,6,6.0,1,Bershka,Jewelry,5566.4,1
CUST_06244,21,M,UK,email_campaign,Bronze,2023-11-06,12,33,77.79,0.088,48,0.222,4,2.0,1,COS,Bags,2567.07,0
CUST_06245,60,F,Spain,mobile_app,Bronze,2026-01-10,166,29,37.64,0.018,5,0.201,6,5.0,1,Stradivarius,Footwear,1091.56,1
CUST_06246,43,F,USA,physical_store,Gold,2025-03-01,298,33,93.27,0.192,27,0.318,3,5.0,1,H&M,Bottoms,3077.91,1
CUST_06247,21,M,USA,ecommerce,Silver,2025-08-30,272,17,60.19,0.258,14,0.189,3,4.0,1,COS,Accessories,1023.23,0
CUST_06248,18,F,Germany,email_campaign,Gold,2026-01-30,67,74,130.06,0.433,58,0.253,1,2.0,0,Reserved,Outerwear,9624.44,0
CUST_06249,24,F,Germany,physical_store,Silver,2023-05-22,167,65,80.6,0.154,25,0.099,1,7.0,1,Reserved,Bags,5239.0,0
CUST_06250,47,F,Poland,ecommerce,Platinum,2025-12-07,254,43,42.01,0.208,52,0.247,1,9.0,1,Pull&Bear,Underwear,1806.43,1
CUST_06251,26,F,France,physical_store,Platinum,2023-08-21,355,63,45.69,0.472,44,0.049,1,9.0,0,COS,Dresses,2878.47,0
CUST_06252,52,M,UK,physical_store,Bronze,2025-08-07,253,58,18.23,0.137,20,0.293,1,7.0,0,Bershka,Sportswear,1057.34,1
CUST_06253,25,M,UK,ecommerce,Bronze,2024-11-05,246,43,14.95,0.404,20,0.266,5,2.0,1,Reserved,Jewelry,642.85,1
CUST_06254,41,M,Spain,ecommerce,Silver,2026-01-09,59,37,38.3,0.481,8,0.319,5,0.0,1,Stradivarius,Sportswear,1417.1,1
CUST_06255,36,M,Brazil,instagram_shop,Silver,2025-11-23,294,46,161.21,0.531,46,0.166,3,2.0,1,Uniqlo,Bottoms,7415.66,0
CUST_06256,53,F,Germany,loyalty_program,Gold,2024-07-29,144,25,76.88,0.03,43,0.181,0,9.0,1,H&M,Jewelry,1922.0,0
CUST_06257,60,F,Brazil,email_campaign,Silver,2026-03-17,209,67,43.24,0.522,40,0.366,6,3.0,0,Mango,Dresses,2897.08,0
CUST_06258,44,F,Brazil,email_campaign,Bronze,2025-09-22,226,51,92.6,0.325,55,0.049,3,1.0,0,H&M,Accessories,4722.6,0
CUST_06259,49,F,Spain,physical_store,Bronze,2025-07-28,284,74,133.29,0.088,9,0.045,3,10.0,1,Pull&Bear,Outerwear,9863.46,0
CUST_06260,31,NB,Brazil,mobile_app,Bronze,2025-02-11,91,38,33.53,0.187,47,0.298,6,8.0,1,H&M,Outerwear,1274.14,0
CUST_06261,35,M,Brazil,mobile_app,Gold,2025-02-22,111,38,33.66,0.079,24,0.173,7,3.0,1,Zara,Accessories,1279.08,0
CUST_06262,45,F,Spain,loyalty_program,Platinum,2025-03-25,240,1,701.52,0.186,20,0.2,6,6.0,0,Zara,Tops,701.52,1
CUST_06263,46,F,Italy,physical_store,Bronze,2024-04-18,350,54,26.74,0.283,33,0.135,6,6.0,0,Pull&Bear,Underwear,1443.96,1
CUST_06264,33,F,Brazil,instagram_shop,Silver,2026-02-07,333,65,35.1,0.135,30,0.146,4,10.0,1,H&M,Bottoms,2281.5,1
CUST_06265,52,F,Germany,ecommerce,Silver,2025-10-04,80,22,41.01,0.041,1,0.068,1,6.0,0,Pull&Bear,Bags,902.22,0
CUST_06266,64,F,Spain,physical_store,Bronze,2025-06-13,204,61,24.56,0.07,41,0.083,7,6.0,0,Massimo Dutti,Underwear,1498.16,1
CUST_06267,48,F,Netherlands,email_campaign,Gold,2024-09-16,238,58,11.69,0.139,39,0.062,5,5.0,0,H&M,Dresses,678.02,1
CUST_06268,21,M,Brazil,mobile_app,Silver,2024-04-25,328,54,58.71,0.318,15,0.197,3,5.0,1,Massimo Dutti,Accessories,3170.34,1
CUST_06269,54,M,Italy,mobile_app,Bronze,2024-04-16,294,19,33.03,0.28,34,0.216,5,9.0,0,Stradivarius,Dresses,627.57,1
CUST_06270,34,F,Germany,mobile_app,Bronze,2025-05-14,184,70,77.87,0.582,48,0.358,3,2.0,1,Pull&Bear,Dresses,5450.9,1
CUST_06271,56,F,Portugal,instagram_shop,Bronze,2023-06-17,212,34,27.98,0.363,49,0.342,5,7.0,1,Pull&Bear,Jewelry,951.32,1
CUST_06272,63,F,Germany,email_campaign,Bronze,2024-11-28,251,79,149.4,0.134,30,0.167,3,7.0,0,H&M,Dresses,11802.6,1
CUST_06273,43,M,France,instagram_shop,Bronze,2023-06-08,227,44,52.34,0.499,11,0.053,3,6.0,0,Pull&Bear,Sportswear,2302.96,1
CUST_06274,56,M,Netherlands,ecommerce,Bronze,2025-11-19,167,67,27.87,0.385,53,0.176,3,9.0,0,Pull&Bear,Bags,1867.29,0
CUST_06275,58,M,USA,physical_store,Silver,2025-09-17,31,52,31.61,0.052,22,0.414,3,0.0,1,Zara,Outerwear,1643.72,0
CUST_06276,21,F,UK,physical_store,Silver,2026-03-10,336,22,44.62,0.115,41,0.117,4,8.0,0,Pull&Bear,Accessories,981.64,1
CUST_06277,47,M,France,mobile_app,Silver,2025-01-18,151,29,163.25,0.347,43,0.076,2,10.0,0,Bershka,Dresses,4734.25,0
CUST_06278,47,F,Spain,mobile_app,Silver,2025-03-11,162,14,34.24,0.352,37,0.131,0,1.0,1,Bershka,Underwear,479.36,0
CUST_06279,39,F,Spain,ecommerce,Platinum,2024-09-07,96,62,15.05,0.115,16,0.263,3,8.0,1,Zara,Bags,933.1,0
CUST_06280,28,F,UK,instagram_shop,Gold,2025-04-21,273,15,219.83,0.131,43,0.019,4,8.0,0,COS,Accessories,3297.45,1
CUST_06281,19,F,Poland,loyalty_program,Bronze,2026-03-30,363,14,12.89,0.249,13,0.045,5,0.0,0,Zara,Bags,180.46,0
CUST_06282,61,M,Poland,loyalty_program,Bronze,2025-09-17,24,67,358.48,0.215,32,0.17,7,4.0,0,Stradivarius,Bags,24018.16,0
CUST_06283,29,F,UK,loyalty_program,Bronze,2025-01-24,118,22,12.51,0.15,47,0.144,3,3.0,0,Reserved,Bottoms,275.22,0
CUST_06284,47,F,Spain,email_campaign,Silver,2023-06-10,87,7,39.88,0.294,47,0.177,5,6.0,0,COS,Tops,279.16,0
CUST_06285,53,F,Germany,ecommerce,Gold,2023-08-09,275,7,38.47,0.329,5,0.037,6,5.0,1,Zara,Bags,269.29,0
CUST_06286,35,F,Netherlands,physical_store,Silver,2024-03-18,50,17,110.1,0.283,22,0.413,1,8.0,1,Mango,Dresses,1871.7,0
CUST_06287,43,F,Italy,physical_store,Silver,2025-03-24,327,32,95.49,0.069,47,0.079,2,10.0,0,Mango,Accessories,3055.68,1
CUST_06288,24,F,USA,instagram_shop,Silver,2023-10-20,112,79,259.4,0.154,48,0.022,6,0.0,0,COS,Footwear,20492.6,0
CUST_06289,18,F,Netherlands,ecommerce,Silver,2025-08-31,280,77,16.19,0.613,30,0.105,7,3.0,1,Reserved,Bottoms,1246.63,0
CUST_06290,43,F,UK,email_campaign,Platinum,2025-04-02,302,56,13.72,0.299,39,0.209,1,3.0,1,Mango,Underwear,768.32,1
CUST_06291,40,NB,Spain,ecommerce,Gold,2024-04-11,136,62,126.45,0.32,4,0.169,5,1.0,0,Uniqlo,Bottoms,7839.9,0
CUST_06292,43,F,Poland,ecommerce,Gold,2024-02-20,333,58,336.45,0.56,2,0.265,5,7.0,1,H&M,Accessories,19514.1,1
CUST_06293,62,F,Spain,instagram_shop,Silver,2023-11-21,3,58,144.98,0.192,37,0.148,2,4.0,0,COS,Outerwear,8408.84,0
CUST_06294,23,F,Poland,email_campaign,Bronze,2025-01-24,162,3,98.43,0.211,52,0.079,2,1.0,0,Stradivarius,Underwear,295.29,1
CUST_06295,23,M,Netherlands,loyalty_program,Bronze,2023-05-20,77,1,141.16,0.276,27,0.092,6,10.0,0,Bershka,Dresses,141.16,0
CUST_06296,61,M,France,physical_store,Bronze,2024-12-27,185,67,18.58,0.367,30,0.042,1,8.0,0,Zara,Outerwear,1244.86,0
CUST_06297,25,F,Germany,mobile_app,Bronze,2023-12-25,58,20,45.32,0.402,57,0.147,3,6.0,0,Reserved,Bottoms,906.4,0
CUST_06298,41,F,Netherlands,loyalty_program,Platinum,2025-08-19,163,62,56.06,0.4,53,0.29,2,2.0,1,Reserved,Accessories,3475.72,0
CUST_06299,39,M,Germany,email_campaign,Bronze,2024-07-03,21,56,50.27,0.288,16,0.223,6,4.0,1,Bershka,Tops,2815.12,0
CUST_06300,36,M,Brazil,physical_store,Bronze,2025-07-28,65,53,83.41,0.132,21,0.019,4,9.0,1,Mango,Footwear,4420.73,0
CUST_06301,54,M,Netherlands,loyalty_program,Bronze,2023-08-27,66,65,53.5,0.387,46,0.342,2,10.0,1,Stradivarius,Accessories,3477.5,0
CUST_06302,35,M,Portugal,instagram_shop,Bronze,2025-08-25,298,56,38.25,0.239,12,0.125,1,8.0,1,Mango,Dresses,2142.0,0
CUST_06303,48,M,Portugal,email_campaign,Gold,2023-05-09,299,78,21.74,0.211,48,0.187,7,9.0,0,Bershka,Bottoms,1695.72,0
CUST_06304,54,F,Germany,email_campaign,Bronze,2025-07-03,282,45,48.65,0.272,43,0.023,7,4.0,0,Zara,Underwear,2189.25,0
CUST_06305,47,F,Brazil,physical_store,Platinum,2023-06-27,175,79,19.36,0.315,20,0.375,6,8.0,1,Stradivarius,Footwear,1529.44,0
CUST_06306,59,M,Germany,physical_store,Bronze,2024-03-29,165,18,50.64,0.188,46,0.082,4,2.0,0,Zara,Bottoms,911.52,0
CUST_06307,50,M,UK,ecommerce,Platinum,2024-08-25,82,48,70.81,0.068,20,0.136,0,10.0,1,Pull&Bear,Sportswear,3398.88,0
CUST_06308,27,F,Portugal,ecommerce,Silver,2026-01-14,146,38,32.19,0.295,5,0.144,2,7.0,1,H&M,Underwear,1223.22,0
CUST_06309,54,NB,Spain,email_campaign,Silver,2025-10-21,204,22,99.24,0.162,9,0.042,7,6.0,1,Uniqlo,Sportswear,2183.28,1
CUST_06310,29,F,Germany,mobile_app,Bronze,2024-06-05,164,75,124.41,0.319,57,0.194,7,3.0,0,Uniqlo,Sportswear,9330.75,0
CUST_06311,47,F,Germany,instagram_shop,Silver,2023-07-01,104,71,36.55,0.285,39,0.08,3,10.0,1,COS,Underwear,2595.05,0
CUST_06312,44,M,USA,physical_store,Silver,2025-08-14,130,73,40.23,0.627,13,0.164,2,0.0,0,Massimo Dutti,Outerwear,2936.79,0
CUST_06313,56,F,Italy,ecommerce,Bronze,2024-02-09,84,1,98.2,0.359,22,0.333,4,1.0,0,Bershka,Sportswear,98.2,0
CUST_06314,26,F,Italy,instagram_shop,Bronze,2024-09-04,120,42,24.36,0.332,6,0.108,6,10.0,0,H&M,Outerwear,1023.12,1
CUST_06315,38,F,Poland,loyalty_program,Platinum,2023-09-15,259,72,22.51,0.328,23,0.257,5,10.0,0,Massimo Dutti,Jewelry,1620.72,1
CUST_06316,29,F,Brazil,loyalty_program,Bronze,2024-07-08,104,75,41.19,0.224,14,0.238,4,6.0,0,Stradivarius,Dresses,3089.25,0
CUST_06317,46,F,Portugal,email_campaign,Platinum,2023-10-11,364,69,53.82,0.234,22,0.046,6,5.0,0,H&M,Accessories,3713.58,0
CUST_06318,50,F,Portugal,physical_store,Silver,2024-12-31,34,29,35.18,0.089,4,0.136,3,2.0,0,Bershka,Sportswear,1020.22,0
CUST_06319,60,F,Italy,loyalty_program,Bronze,2023-12-25,174,6,86.29,0.491,40,0.053,0,9.0,1,Uniqlo,Bottoms,517.74,0
CUST_06320,32,NB,Germany,physical_store,Bronze,2024-08-20,326,56,18.38,0.115,19,0.185,3,2.0,0,Uniqlo,Jewelry,1029.28,0
CUST_06321,19,NB,Germany,ecommerce,Platinum,2023-11-13,232,12,78.25,0.188,51,0.146,2,4.0,1,Pull&Bear,Sportswear,939.0,0
CUST_06322,56,F,Portugal,loyalty_program,Silver,2025-03-17,185,39,35.47,0.609,9,0.134,4,10.0,1,Massimo Dutti,Footwear,1383.33,0
CUST_06323,61,M,Brazil,mobile_app,Bronze,2025-11-16,344,71,194.64,0.43,56,0.087,0,5.0,1,Stradivarius,Accessories,13819.44,0
CUST_06324,35,F,France,loyalty_program,Silver,2023-08-07,18,12,113.26,0.187,22,0.022,1,3.0,1,H&M,Dresses,1359.12,0
CUST_06325,20,F,UK,physical_store,Bronze,2024-03-16,231,33,60.4,0.446,48,0.164,6,5.0,1,Pull&Bear,Bottoms,1993.2,1
CUST_06326,24,F,USA,mobile_app,Gold,2025-04-05,135,53,52.83,0.392,26,0.041,4,9.0,1,Bershka,Dresses,2799.99,0
CUST_06327,60,NB,Portugal,instagram_shop,Bronze,2026-03-12,45,19,36.16,0.324,50,0.141,4,2.0,1,H&M,Accessories,687.04,0
CUST_06328,35,M,Poland,loyalty_program,Bronze,2023-07-06,112,58,6.47,0.501,42,0.102,1,2.0,0,Massimo Dutti,Accessories,375.26,0
CUST_06329,61,F,France,physical_store,Bronze,2025-09-04,83,43,59.65,0.239,45,0.098,6,8.0,1,Pull&Bear,Underwear,2564.95,0
CUST_06330,55,F,Portugal,loyalty_program,Bronze,2024-01-17,39,73,135.5,0.415,59,0.198,1,6.0,0,H&M,Accessories,9891.5,0
CUST_06331,54,F,USA,loyalty_program,Silver,2023-10-23,254,45,25.67,0.168,59,0.037,3,9.0,1,Reserved,Accessories,1155.15,1
CUST_06332,50,F,Italy,physical_store,Silver,2025-10-15,145,19,28.25,0.508,30,0.006,2,10.0,1,Bershka,Bags,536.75,0
CUST_06333,61,F,Portugal,mobile_app,Gold,2025-08-06,317,37,59.33,0.257,53,0.381,1,3.0,0,Reserved,Sportswear,2195.21,1
CUST_06334,48,F,France,ecommerce,Silver,2025-06-18,51,11,19.83,0.166,5,0.058,3,10.0,0,H&M,Jewelry,218.13,0
CUST_06335,28,M,UK,loyalty_program,Bronze,2024-01-20,293,56,30.43,0.297,47,0.055,0,2.0,0,Pull&Bear,Footwear,1704.08,1
CUST_06336,21,F,Germany,email_campaign,Silver,2024-01-08,67,25,38.36,0.339,12,0.117,5,9.0,0,Pull&Bear,Bags,959.0,1
CUST_06337,35,M,Netherlands,instagram_shop,Gold,2025-09-11,24,69,60.3,0.222,27,0.02,6,6.0,1,COS,Jewelry,4160.7,0
CUST_06338,21,M,Italy,physical_store,Bronze,2025-04-27,122,45,284.11,0.339,15,0.07,0,7.0,0,Reserved,Jewelry,12784.95,0
CUST_06339,51,F,France,loyalty_program,Bronze,2025-11-26,49,62,52.55,0.17,16,0.048,0,8.0,1,Pull&Bear,Accessories,3258.1,0
CUST_06340,46,M,Poland,ecommerce,Silver,2024-03-24,149,14,74.1,0.333,45,0.01,6,5.0,1,Stradivarius,Tops,1037.4,0
CUST_06341,41,M,Poland,physical_store,Bronze,2025-02-24,185,77,51.4,0.076,56,0.103,4,6.0,1,COS,Jewelry,3957.8,1
CUST_06342,39,F,Spain,loyalty_program,Bronze,2024-05-14,250,34,69.39,0.114,46,0.027,3,4.0,0,Zara,Bottoms,2359.26,1
CUST_06343,19,F,Netherlands,instagram_shop,Silver,2025-02-21,145,60,61.61,0.372,30,0.152,7,9.0,0,Pull&Bear,Dresses,3696.6,0
CUST_06344,61,M,Portugal,email_campaign,Gold,2024-01-01,243,64,118.34,0.234,9,0.096,2,9.0,0,Pull&Bear,Dresses,7573.76,1
CUST_06345,23,F,Spain,physical_store,Silver,2025-07-30,358,70,210.43,0.36,30,0.262,1,2.0,0,Pull&Bear,Footwear,14730.1,1
