age,gender_enc,loyalty_tier_enc,preferred_channel_enc,country_enc,age_group_enc,last_purchase_days_ago,total_purchases,avg_order_value,total_revenue,email_open_rate,app_sessions_30d,returns_rate,support_tickets_12m,nps_score,omnichannel_flag,recency_score,frequency_score,monetary_score,revenue_per_purchase,engagement_index,risk_index,channel_diversity,discount_sensitivity,brand_loyalty_index,customer_id,churned
36,0,0,5,3,1.0,72,29,85.65,2483.85,0.226,34,0.1,5,0.0,1,0.0136986301369863,3.4011973816621555,7.817967574535822,82.795,0.5944666666666667,2,3.0,0.16,0.25,CUST_06498,0
45,0,1,3,1,2.0,105,69,69.98,4828.62,0.044,21,0.045,4,4.0,1,0.009433962264150943,4.248495242049359,8.482523068603342,68.98028571428571,0.45319999999999994,2,3.0,0.25833333333333336,0.2,CUST_06499,0
54,0,3,5,4,2.0,330,31,41.65,1291.15,0.217,45,0.234,2,9.0,0,0.0030211480362537764,3.4657359027997265,7.164062776674779,40.3484375,0.36510000000000004,3,2.0,0.27249999999999996,0.2,CUST_06500,1
43,0,3,2,3,2.0,36,77,75.25,5794.25,0.096,53,0.12,2,3.0,1,0.02702702702702703,4.356708826689592,8.664793895481804,74.28525641025641,0.6821333333333333,0,2.0,0.09000000000000001,0.25,CUST_06501,0
52,0,0,5,4,2.0,147,25,48.88,1222.0,0.172,51,0.28,0,3.0,0,0.006756756756756757,3.258096538021482,7.109062135687172,47.0,0.3916,0,3.0,0.1675,0.25,CUST_06502,0
51,0,0,3,8,2.0,256,6,51.69,310.14,0.684,58,0.067,7,1.0,0,0.0038910505836575876,1.9459101490553132,5.740242971658976,44.30571428571428,0.5918666666666668,5,2.0,0.18000000000000002,0.25,CUST_06503,1
52,0,0,3,6,2.0,228,60,7.22,433.2,0.346,30,0.326,1,1.0,0,0.004366812227074236,4.110873864173311,6.073505257444191,7.101639344262295,0.3038,4,4.0,0.21600000000000003,0.2,CUST_06504,0
57,1,0,0,1,3.0,349,67,38.21,2560.07,0.295,12,0.165,6,5.0,0,0.002857142857142857,4.219507705176107,7.848180418899002,37.64808823529412,0.1685,5,4.0,0.156,0.16666666666666666,CUST_06505,0
33,1,3,2,1,1.0,279,22,11.3,248.6,0.213,27,0.282,4,4.0,1,0.0035714285714285713,3.1354942159291497,5.519859636495273,10.808695652173913,0.5439,5,1.0,0.18,0.3333333333333333,CUST_06506,0
55,0,0,3,4,2.0,113,41,297.05,12179.05,0.163,48,0.345,6,5.0,0,0.008771929824561403,3.7376696182833684,9.407554646345774,289.97738095238094,0.36890000000000006,3,5.0,0.20333333333333337,0.16666666666666666,CUST_06507,0
30,0,3,3,1,1.0,11,53,108.73,5762.69,0.234,50,0.083,3,6.0,1,0.08333333333333333,3.9889840465642745,8.659333173577338,106.71648148148148,0.7035333333333333,2,1.0,0.0,0.5,CUST_06508,0
40,2,1,2,8,1.0,194,60,142.08,8524.8,0.229,38,0.378,5,6.0,0,0.005128205128205128,4.110873864173311,9.050852139391095,139.75081967213114,0.32203333333333334,6,3.0,0.10000000000000002,0.3333333333333333,CUST_06509,0
39,0,0,4,2,1.0,224,39,36.27,1414.53,0.15,58,0.122,7,0.0,1,0.0044444444444444444,3.6888794541139363,7.255259298251775,35.36325,0.7316666666666667,5,4.0,0.26,0.2,CUST_06510,1
33,2,3,4,2,1.0,250,55,51.25,2818.75,0.225,38,0.068,2,8.0,0,0.00398406374501992,4.02535169073515,7.944403507520026,50.33482142857143,0.32083333333333336,3,2.0,0.22166666666666668,0.16666666666666666,CUST_06511,0
45,0,1,0,4,2.0,249,30,19.32,579.6,0.145,6,0.147,0,7.0,1,0.004,3.4339872044851463,6.36406205159053,18.69677419354839,0.3835,3,3.0,0.20333333333333334,0.25,CUST_06512,0
52,1,0,3,6,2.0,351,71,21.7,1540.7,0.377,57,0.233,6,10.0,1,0.002840909090909091,4.276666119016055,7.340640982666294,21.398611111111112,0.7930999999999999,5,3.0,0.16666666666666666,0.25,CUST_06513,1
62,0,0,2,4,3.0,269,2,44.18,88.36,0.341,24,0.154,1,7.0,1,0.003703703703703704,1.0986122886681096,4.492673154760945,29.453333333333333,0.5623,5,3.0,0.1742857142857143,0.125,CUST_06514,1
63,1,3,2,5,3.0,342,8,35.02,280.16,0.517,57,0.139,6,3.0,1,0.0029154518950437317,2.1972245773362196,5.638923902307704,31.12888888888889,0.8351,5,1.0,0.13,0.5,CUST_06515,1
25,0,3,4,1,0.0,291,63,78.29,4932.27,0.212,47,0.079,2,0.0,0,0.003424657534246575,4.1588830833596715,8.503757333163854,77.06671875,0.37693333333333334,3,4.0,0.318,0.2,CUST_06516,1
61,1,3,1,1,3.0,83,59,74.94,4421.46,0.385,0,0.199,7,5.0,1,0.011904761904761904,4.0943445622221,8.394451381335038,73.691,0.4155,2,3.0,0.12666666666666668,0.25,CUST_06517,0
39,0,0,1,2,1.0,29,28,39.74,1112.72,0.093,49,0.067,1,6.0,1,0.03333333333333333,3.367295829986474,7.015461042395302,38.36965517241379,0.6545666666666666,0,5.0,0.24666666666666667,0.2,CUST_06518,0
38,0,0,3,3,1.0,339,74,106.04,7846.96,0.133,45,0.068,4,8.0,1,0.0029411764705882353,4.31748811353631,8.968008904392251,104.62613333333333,0.6399,5,4.0,0.125,0.2,CUST_06519,0
43,1,0,4,4,2.0,80,38,21.67,823.46,0.187,34,0.209,5,1.0,0,0.012345679012345678,3.6635616461296463,6.714728626571738,21.114358974358975,0.28276666666666667,2,5.0,0.28111111111111114,0.14285714285714285,CUST_06520,0
57,0,0,3,6,3.0,95,18,20.0,360.0,0.155,10,0.179,1,4.0,1,0.010416666666666666,2.9444389791664403,5.8888779583328805,18.94736842105263,0.4131666666666667,0,4.0,0.22499999999999998,0.2,CUST_06521,0
38,1,3,5,2,1.0,259,62,81.85,5074.7,0.168,33,0.103,5,3.0,1,0.0038461538461538464,4.143134726391533,8.53221972543286,80.55079365079365,0.5704,5,4.0,0.242,0.25,CUST_06522,1
42,0,3,2,4,2.0,122,77,84.25,6487.25,0.166,17,0.411,1,4.0,0,0.008130081300813009,4.356708826689592,8.777748127728593,83.1698717948718,0.16313333333333335,1,2.0,0.05333333333333334,0.3333333333333333,CUST_06523,0
58,1,3,3,7,3.0,124,23,107.53,2473.19,0.314,30,0.119,6,9.0,0,0.008,3.1780538303479458,7.813668348710111,103.04958333333333,0.2942,2,3.0,0.18,0.25,CUST_06524,0
18,0,0,0,6,0.0,23,65,17.25,1121.25,0.308,59,0.33,6,4.0,0,0.041666666666666664,4.189654742026425,7.0230908776620415,16.988636363636363,0.4857333333333333,3,3.0,0.2475,0.25,CUST_06525,0
23,2,0,1,6,0.0,216,40,28.07,1122.8,0.41,15,0.041,7,3.0,1,0.004608294930875576,3.713572066704308,7.024471078678098,27.385365853658534,0.5229999999999999,5,1.0,0.28500000000000003,0.3333333333333333,CUST_06526,0
40,2,1,3,9,1.0,289,60,69.47,4168.2,0.2,50,0.321,0,4.0,0,0.0034482758620689655,4.110873864173311,8.335479449865167,68.33114754098361,0.39333333333333337,4,2.0,0.17666666666666667,0.25,CUST_06527,1
40,0,3,5,3,1.0,92,5,70.8,354.0,0.17,45,0.011,6,2.0,1,0.010752688172043012,1.791759469228055,5.872117789475416,59.0,0.651,2,3.0,0.14,0.25,CUST_06528,0
60,1,1,2,8,3.0,24,18,248.45,4472.1,0.47,29,0.097,1,5.0,0,0.04,2.9444389791664403,8.405836959543333,235.37368421052633,0.33433333333333337,0,2.0,0.215,0.2,CUST_06529,0
60,1,0,5,6,3.0,107,38,24.09,915.42,0.042,54,0.35,5,6.0,1,0.009259259259259259,3.6635616461296463,6.820474774871961,23.47230769230769,0.6726000000000001,3,3.0,0.276,0.2,CUST_06530,1
40,0,3,3,9,1.0,306,29,301.69,8749.01,0.096,36,0.132,7,10.0,0,0.003257328990228013,3.4011973816621555,9.07681012220815,291.63366666666667,0.2688,5,3.0,0.2733333333333334,0.25,CUST_06531,1
49,1,3,2,1,2.0,52,26,82.6,2147.6,0.632,24,0.036,5,9.0,0,0.018867924528301886,3.295836866004329,7.672571746232442,79.54074074074073,0.3496,2,1.0,0.37,0.5,CUST_06532,0
47,0,2,2,4,2.0,199,60,138.68,8320.8,0.157,27,0.033,7,9.0,1,0.005,4.110873864173311,9.026633856569646,136.40655737704918,0.5271,5,4.0,0.3175,0.2,CUST_06533,1
30,1,2,4,0,1.0,294,36,88.81,3197.16,0.577,23,0.201,4,8.0,1,0.003389830508474576,3.6109179126442243,8.070330923411921,86.40972972972972,0.6264333333333334,5,2.0,0.13,0.3333333333333333,CUST_06534,1
60,0,2,4,0,3.0,300,29,30.23,876.67,0.486,33,0.264,0,10.0,1,0.0033222591362126247,3.4011973816621555,6.777270668770095,29.22233333333333,0.6658,3,3.0,0.22599999999999998,0.2,CUST_06535,0
35,0,1,0,3,1.0,345,31,34.98,1084.38,0.48,20,0.402,1,6.0,0,0.002890173410404624,3.4657359027997265,6.989685435072951,33.886875,0.2773333333333333,4,4.0,0.2025,0.25,CUST_06536,1
40,0,3,0,1,1.0,56,63,54.73,3447.99,0.402,48,0.232,0,7.0,1,0.017543859649122806,4.1588830833596715,8.14583671354151,53.87484375,0.7406,0,5.0,0.21875,0.14285714285714285,CUST_06537,0
32,0,0,5,6,1.0,194,13,16.13,209.69,0.255,50,0.108,5,0.0,1,0.005128205128205128,2.639057329615259,5.350387858839039,14.977857142857143,0.7098333333333333,5,3.0,0.24666666666666667,0.25,CUST_06538,0
50,1,3,4,1,2.0,45,71,14.81,1051.51,0.241,10,0.066,1,5.0,1,0.021739130434782608,4.276666119016055,6.958933066699049,14.604305555555555,0.4389666666666666,0,3.0,0.2425,0.25,CUST_06539,0
38,2,0,2,9,1.0,343,40,33.3,1332.0,0.263,52,0.06,3,10.0,0,0.0029069767441860465,3.713572066704308,7.195187320178709,32.48780487804878,0.42556666666666665,5,1.0,0.05,0.5,CUST_06540,0
56,0,0,4,7,2.0,239,70,95.6,6692.0,0.011,56,0.259,2,6.0,0,0.004166666666666667,4.2626798770413155,8.808817483100642,94.25352112676056,0.3766333333333334,3,1.0,0.25,0.3333333333333333,CUST_06541,1
40,0,3,2,8,1.0,232,2,32.25,64.5,0.185,26,0.043,0,4.0,0,0.004291845493562232,1.0986122886681096,4.182050142641207,21.5,0.22883333333333333,5,3.0,0.18333333333333335,0.25,CUST_06542,0
44,1,3,4,5,2.0,320,8,51.62,412.96,0.237,8,0.149,2,10.0,1,0.003115264797507788,2.1972245773362196,6.025769350799973,45.88444444444444,0.42443333333333333,3,3.0,0.21799999999999997,0.25,CUST_06543,0
62,0,3,2,8,3.0,239,74,48.48,3587.52,0.443,15,0.259,3,10.0,0,0.004166666666666667,4.31748811353631,8.185495140213938,47.8336,0.2329,5,1.0,0.25,0.5,CUST_06544,0
61,0,0,5,6,3.0,136,43,122.37,5261.91,0.307,50,0.171,0,2.0,0,0.0072992700729927005,3.784189633918261,8.568439384694548,119.58886363636363,0.4254333333333334,0,1.0,0.06,0.5,CUST_06545,0
35,0,3,4,1,1.0,285,49,76.69,3757.81,0.468,10,0.11,6,0.0,1,0.0034965034965034965,3.912023005428146,8.23185769692891,75.1562,0.5070666666666667,5,3.0,0.19333333333333333,0.25,CUST_06546,0
41,0,2,1,8,1.0,13,22,108.16,2379.52,0.262,13,0.147,2,9.0,0,0.07142857142857142,3.1354942159291497,7.7750742301955835,103.45739130434782,0.16526666666666667,0,5.0,0.19857142857142857,0.14285714285714285,CUST_06547,0
64,0,3,1,4,3.0,29,74,138.84,10274.16,0.101,42,0.033,6,1.0,0,0.03333333333333333,4.31748811353631,9.237484611019353,136.9888,0.31029999999999996,2,4.0,0.268,0.16666666666666666,CUST_06548,1
57,1,3,2,8,3.0,178,35,24.77,866.95,0.568,14,0.105,4,9.0,0,0.00558659217877095,3.58351893845611,6.766134109314558,24.081944444444446,0.2637333333333333,2,4.0,0.21285714285714286,0.25,CUST_06549,1
59,0,3,5,9,3.0,293,19,10.3,195.7,0.078,21,0.278,2,10.0,0,0.003401360544217687,2.995732273553991,5.281679725395013,9.785,0.1634,3,2.0,0.26,0.25,CUST_06550,1
24,1,1,2,8,0.0,257,4,39.36,157.44,0.198,41,0.327,5,9.0,1,0.003875968992248062,1.6094379124341003,5.065375972753716,31.488,0.6327333333333334,6,2.0,0.1,0.3333333333333333,CUST_06551,0
37,0,0,5,4,1.0,108,19,135.15,2567.85,0.256,41,0.079,7,10.0,1,0.009174311926605505,2.995732273553991,7.851213606927203,128.39249999999998,0.6501333333333333,2,4.0,0.18000000000000002,0.16666666666666666,CUST_06552,0
44,0,0,0,5,2.0,69,20,95.09,1901.8,0.574,21,0.091,7,1.0,1,0.014285714285714285,3.044522437723423,7.551081764558126,90.56190476190476,0.6122,2,2.0,0.2175,0.2,CUST_06553,0
23,1,0,4,5,0.0,176,4,40.36,161.44,0.245,24,0.424,3,1.0,1,0.005649717514124294,1.6094379124341003,5.090308702818097,32.288,0.5335000000000001,3,2.0,0.22666666666666666,0.25,CUST_06554,0
44,0,0,5,4,2.0,183,49,253.37,12415.13,0.334,21,0.234,3,6.0,1,0.005434782608695652,3.912023005428146,9.426751712729011,248.30259999999998,0.5402,5,2.0,0.09666666666666666,0.3333333333333333,CUST_06555,0
26,0,0,2,1,0.0,242,26,101.61,2641.86,0.162,2,0.04,6,9.0,1,0.00411522633744856,3.295836866004329,7.8796169430916,97.84666666666668,0.36193333333333333,5,4.0,0.2925,0.2,CUST_06556,1
62,1,3,0,7,3.0,194,3,33.73,101.19,0.433,38,0.045,4,5.0,1,0.005128205128205128,1.3862943611198906,4.626833825624118,25.2975,0.6832333333333334,5,2.0,0.25,0.3333333333333333,CUST_06557,1
48,0,0,2,6,2.0,319,52,138.69,7211.88,0.535,29,0.42,0,10.0,1,0.003125,3.970291913552122,8.883623595736973,136.0732075471698,0.6538333333333333,4,5.0,0.225,0.16666666666666666,CUST_06558,0
38,1,0,1,3,1.0,22,36,15.4,554.4,0.428,0,0.066,2,10.0,0,0.043478260869565216,3.6109179126442243,6.319688574872699,14.983783783783784,0.1284,0,1.0,0.17,0.5,CUST_06559,0
43,0,0,1,0,2.0,350,41,71.15,2917.15,0.147,44,0.268,6,0.0,1,0.002849002849002849,3.7376696182833684,7.978705132833503,69.45595238095238,0.6374333333333333,5,3.0,0.16999999999999998,0.25,CUST_06560,0
57,1,1,4,1,3.0,11,70,35.74,2501.8,0.211,50,0.095,6,9.0,1,0.08333333333333333,4.2626798770413155,7.825165384124208,35.23661971830986,0.6966333333333334,2,4.0,0.14333333333333334,0.2,CUST_06561,0
62,0,3,3,8,3.0,285,51,51.72,2637.72,0.163,2,0.199,6,1.0,0,0.0034965034965034965,3.9512437185814275,7.878049230078481,50.72538461538461,0.062233333333333335,5,2.0,0.255,0.3333333333333333,CUST_06562,1
30,0,0,4,0,1.0,362,16,88.59,1417.44,0.59,46,0.021,6,4.0,1,0.0027548209366391185,2.833213344056216,7.257312955151986,83.37882352941176,0.7836666666666667,5,4.0,0.18333333333333335,0.16666666666666666,CUST_06563,1
40,2,0,0,0,1.0,259,47,114.45,5379.15,0.266,16,0.216,3,10.0,1,0.0038461538461538464,3.8712010109078907,8.590471533808053,112.065625,0.48646666666666666,5,5.0,0.20833333333333334,0.16666666666666666,CUST_06564,0
37,1,0,1,4,1.0,173,46,59.72,2747.12,0.448,32,0.019,3,1.0,0,0.005747126436781609,3.8501476017100584,7.918672320511086,58.44936170212766,0.34773333333333334,2,1.0,0.0,0.5,CUST_06565,0
54,0,3,5,2,2.0,205,55,45.77,2517.35,0.102,12,0.626,5,9.0,1,0.0048543689320388345,4.02535169073515,7.831359204150517,44.95267857142857,0.41059999999999997,6,4.0,0.15857142857142856,0.125,CUST_06566,1
45,0,3,1,7,2.0,248,39,13.8,538.2,0.292,55,0.078,6,2.0,0,0.004016064257028112,3.6888794541139363,6.290086559598097,13.455000000000002,0.4542666666666667,5,3.0,0.19333333333333333,0.14285714285714285,CUST_06567,1
34,0,2,3,7,1.0,259,6,15.66,93.96,0.256,7,0.113,6,0.0,1,0.0038461538461538464,1.9459101490553132,4.553455750301413,13.422857142857142,0.42346666666666666,5,5.0,0.2814285714285714,0.14285714285714285,CUST_06568,1
45,1,3,4,2,2.0,330,61,6.96,424.56,0.325,31,0.268,3,10.0,1,0.0030211480362537764,4.127134385045092,6.053405948648165,6.847741935483871,0.6041666666666667,5,4.0,0.14750000000000002,0.2,CUST_06569,1
58,1,1,2,6,3.0,270,9,62.37,561.33,0.513,56,0.212,6,1.0,0,0.0036900369003690036,2.302585092994046,6.3320888661780135,56.133,0.5272333333333333,5,3.0,0.185,0.2,CUST_06570,0
19,1,0,0,2,0.0,81,11,114.28,1257.08,0.019,25,0.149,0,1.0,0,0.012195121951219513,2.4849066497880004,7.137342028243205,104.75666666666666,0.1723666666666667,0,5.0,0.20500000000000002,0.2,CUST_06571,1
42,0,1,3,3,2.0,321,65,8.09,525.85,0.203,5,0.192,2,0.0,1,0.003105590062111801,4.189654742026425,6.266915878045537,7.967424242424243,0.3942333333333333,3,2.0,0.26,0.3333333333333333,CUST_06572,0
58,1,3,1,3,3.0,188,59,126.77,7479.43,0.481,11,0.197,5,8.0,1,0.005291005291005291,4.0943445622221,8.920045555947246,124.65716666666667,0.5176333333333333,5,1.0,0.0,0.5,CUST_06573,1
23,0,0,5,4,0.0,338,70,166.03,11622.1,0.561,7,0.163,1,7.0,0,0.0029498525073746312,4.2626798770413155,9.360749776237428,163.69154929577465,0.21496666666666667,3,4.0,0.1925,0.25,CUST_06574,0
28,0,0,3,8,1.0,231,7,63.14,441.98,0.012,28,0.149,6,5.0,1,0.004310344827586207,2.0794415416798357,6.093524622299129,55.2475,0.49026666666666663,5,5.0,0.0842857142857143,0.14285714285714285,CUST_06575,1
55,0,3,5,0,2.0,28,61,187.24,11421.64,0.195,19,0.128,5,6.0,0,0.034482758620689655,4.127134385045092,9.343352629873587,184.22,0.18516666666666667,2,3.0,0.16333333333333333,0.25,CUST_06576,0
23,2,0,5,7,0.0,350,57,52.74,3006.18,0.188,44,0.085,6,8.0,0,0.002849002849002849,4.060443010546419,8.008758041522878,51.830689655172414,0.34973333333333334,5,3.0,0.1925,0.25,CUST_06577,1
62,1,1,0,7,3.0,323,34,19.98,679.32,0.064,12,0.24,0,10.0,0,0.0030864197530864196,3.5553480614894135,6.522563275713528,19.409142857142857,0.09920000000000001,3,4.0,0.21142857142857144,0.14285714285714285,CUST_06578,0
28,0,1,5,2,1.0,3,45,41.92,1886.4,0.38,44,0.218,5,0.0,0,0.25,3.828641396489095,7.542955499587233,41.00869565217391,0.4073333333333333,2,2.0,0.10666666666666667,0.25,CUST_06579,0
31,1,0,5,2,1.0,237,45,197.11,8869.95,0.076,52,0.136,1,5.0,1,0.004201680672268907,3.828641396489095,9.090537172161563,192.82500000000002,0.6694666666666667,3,3.0,0.19333333333333333,0.25,CUST_06580,0
19,1,0,1,2,0.0,181,15,33.43,501.45,0.651,7,0.169,3,4.0,1,0.005494505494505495,2.772588722239781,6.219496132494967,31.340625,0.5419666666666667,5,2.0,0.33999999999999997,0.3333333333333333,CUST_06581,0
57,0,2,0,6,3.0,4,9,76.38,687.42,0.118,17,0.141,2,3.0,0,0.2,2.302585092994046,6.534399116791592,68.74199999999999,0.14873333333333333,0,3.0,0.236,0.2,CUST_06582,0
20,0,0,2,2,0.0,348,46,84.33,3879.18,0.32,25,0.085,6,0.0,1,0.0028653295128939827,3.8501476017100584,8.263636823293833,82.53574468085107,0.5626666666666666,5,3.0,0.19,0.25,CUST_06583,1
52,2,0,2,8,2.0,72,46,139.83,6432.18,0.046,19,0.071,5,5.0,1,0.0136986301369863,3.8501476017100584,8.769224251743937,136.85489361702128,0.4404666666666667,2,4.0,0.27999999999999997,0.2,CUST_06584,0
50,1,0,5,0,2.0,182,36,12.28,442.08,0.207,32,0.109,4,10.0,1,0.00546448087431694,3.6109179126442243,6.093750340648732,11.948108108108107,0.5754333333333334,5,1.0,0.0,0.5,CUST_06585,0
41,0,2,3,1,1.0,104,46,165.34,7605.64,0.167,7,0.281,5,7.0,0,0.009523809523809525,3.8501476017100584,8.936776829045055,161.82212765957448,0.09676666666666667,2,3.0,0.1925,0.25,CUST_06586,0
36,0,1,4,1,1.0,272,42,25.63,1076.46,0.251,47,0.036,6,8.0,0,0.003663003663003663,3.7612001156935624,6.982361698318991,25.033953488372095,0.38863333333333333,5,4.0,0.08,0.25,CUST_06587,1
35,0,0,0,8,1.0,287,30,183.58,5507.4,0.14,11,0.246,2,7.0,0,0.003472222222222222,3.4339872044851463,8.61402947885297,177.65806451612903,0.11533333333333334,3,3.0,0.27666666666666667,0.25,CUST_06588,0
41,0,0,4,9,1.0,87,11,40.81,448.91,0.252,1,0.167,4,1.0,0,0.011363636363636364,2.4849066497880004,6.109047562761698,37.40916666666667,0.08226666666666667,2,3.0,0.1875,0.25,CUST_06589,1
62,2,0,0,3,3.0,73,33,40.96,1351.68,0.433,15,0.016,6,0.0,0,0.013513513513513514,3.5263605246161616,7.209843088741519,39.75529411764706,0.2299,2,5.0,0.20124999999999998,0.16666666666666666,CUST_06590,0
52,0,0,0,1,2.0,91,40,101.12,4044.8,0.246,49,0.361,2,5.0,0,0.010869565217391304,3.713572066704308,8.30543458496859,98.65365853658537,0.40046666666666664,1,3.0,0.19166666666666668,0.2,CUST_06591,0
18,1,3,1,6,0.0,173,70,154.94,10845.8,0.377,42,0.044,2,6.0,1,0.005747126436781609,4.2626798770413155,9.291625384592365,152.75774647887323,0.6930999999999999,0,3.0,0.3075,0.2,CUST_06592,0
53,0,0,5,9,2.0,310,43,37.43,1609.49,0.12,42,0.178,1,7.0,0,0.003215434083601286,3.784189633918261,7.384293759500191,36.57931818181818,0.31599999999999995,3,4.0,0.22999999999999998,0.2,CUST_06593,0
42,0,3,1,5,2.0,187,39,43.57,1699.23,0.327,36,0.036,4,9.0,1,0.005319148936170213,3.6888794541139363,7.43851881501053,42.48075,0.6381,5,3.0,0.16999999999999998,0.2,CUST_06594,1
62,0,3,3,6,3.0,236,39,33.57,1309.23,0.374,10,0.121,4,4.0,0,0.004219409282700422,3.6888794541139363,7.17795797330323,32.73075,0.17886666666666667,5,3.0,0.21666666666666665,0.25,CUST_06595,0
60,1,0,4,7,3.0,162,53,34.46,1826.38,0.53,16,0.24,4,4.0,1,0.006134969325153374,3.9889840465642745,7.5106385259933015,33.821851851851854,0.5656666666666667,2,3.0,0.245,0.16666666666666666,CUST_06596,1
51,0,2,4,1,2.0,73,31,81.23,2518.13,0.247,43,0.166,2,1.0,1,0.013513513513513514,3.4657359027997265,7.83166888280184,78.6915625,0.6607666666666667,0,3.0,0.21666666666666667,0.25,CUST_06597,0
42,1,0,2,3,2.0,225,63,50.77,3198.51,0.409,53,0.073,1,4.0,1,0.004424778761061947,4.1588830833596715,8.070752952062989,49.97671875,0.7760333333333334,3,3.0,0.1466666666666667,0.3333333333333333,CUST_06598,1
33,0,0,3,2,1.0,230,25,149.39,3734.75,0.337,29,0.202,5,8.0,1,0.004329004329004329,3.258096538021482,8.225703880621502,143.64423076923077,0.5944333333333334,5,5.0,0.1542857142857143,0.2,CUST_06599,1
51,0,1,3,2,2.0,254,41,31.35,1285.35,0.24,43,0.203,6,5.0,0,0.00392156862745098,3.7376696182833684,7.159564029510111,30.603571428571428,0.3586666666666667,5,6.0,0.1690909090909091,0.125,CUST_06600,1
46,0,0,1,0,2.0,162,50,99.73,4986.5,0.255,7,0.053,1,3.0,1,0.006134969325153374,3.9318256327243257,8.514690061198118,97.77450980392157,0.4231666666666667,0,1.0,0.25,0.5,CUST_06601,0
36,0,0,1,3,1.0,355,59,96.47,5691.73,0.232,22,0.362,2,8.0,1,0.0028089887640449437,4.0943445622221,8.646945201162078,94.86216666666665,0.5162666666666667,4,1.0,0.1,0.3333333333333333,CUST_06602,0
40,1,0,3,7,1.0,250,49,43.59,2135.91,0.429,9,0.507,0,0.0,1,0.00398406374501992,3.912023005428146,7.667116139317635,42.718199999999996,0.48869999999999997,4,1.0,0.21,0.5,CUST_06603,1
36,0,0,1,4,1.0,199,30,44.53,1335.9,0.138,5,0.155,3,0.0,1,0.005,3.4339872044851463,7.198108779989077,43.093548387096774,0.3747333333333333,5,4.0,0.22,0.125,CUST_06604,0
42,0,2,2,1,2.0,240,45,80.63,3628.35,0.099,59,0.155,2,6.0,1,0.004149377593360996,3.828641396489095,8.196808847864258,78.87717391304348,0.7230333333333333,3,4.0,0.2571428571428572,0.2,CUST_06605,0
33,0,0,1,0,1.0,237,68,31.38,2133.84,0.246,0,0.005,7,10.0,1,0.004201680672268907,4.23410650459726,7.666146981402483,30.92521739130435,0.37379999999999997,5,4.0,0.16166666666666665,0.16666666666666666,CUST_06606,0
26,0,0,1,3,0.0,76,53,40.81,2162.93,0.053,58,0.112,0,5.0,0,0.012987012987012988,3.9889840465642745,7.679681291938559,40.054259259259254,0.40256666666666674,0,1.0,0.39,0.5,CUST_06607,0
18,0,1,3,5,0.0,342,26,19.22,499.72,0.255,10,0.011,4,7.0,1,0.0029154518950437317,3.295836866004329,6.216047062616446,18.50814814814815,0.44316666666666665,5,2.0,0.23,0.25,CUST_06608,1
59,0,0,3,6,3.0,295,71,26.38,1872.98,0.269,40,0.08,2,3.0,0,0.0033783783783783786,4.276666119016055,7.535819790382826,26.01361111111111,0.34736666666666666,3,5.0,0.17500000000000002,0.16666666666666666,CUST_06609,0
36,1,1,1,7,1.0,45,40,23.86,954.4,0.083,22,0.2,3,3.0,0,0.021739130434782608,3.713572066704308,6.862130100955861,23.278048780487804,0.17156666666666667,2,4.0,0.185,0.3333333333333333,CUST_06610,0
50,0,0,1,3,2.0,343,12,25.79,309.48,0.086,2,0.248,1,9.0,0,0.0029069767441860465,2.5649493574615367,5.738119487060651,23.806153846153848,0.03913333333333333,3,3.0,0.10250000000000001,0.25,CUST_06611,1
51,0,0,3,1,2.0,179,1,13.39,13.39,0.691,13,0.068,3,6.0,1,0.005555555555555556,0.6931471805599453,2.6665335208992764,6.695,0.5939666666666666,4,3.0,0.36000000000000004,0.25,CUST_06612,0
33,0,0,4,6,1.0,222,70,14.57,1019.9,0.133,12,0.14,6,3.0,1,0.004484304932735426,4.2626798770413155,6.928439870174969,14.364788732394366,0.4199,5,4.0,0.16285714285714284,0.2,CUST_06613,1
61,1,0,5,3,3.0,17,1,109.39,109.39,0.26,19,0.347,3,10.0,0,0.05555555555555555,0.6931471805599453,4.70401955003026,54.695,0.20466666666666666,5,5.0,0.26166666666666666,0.16666666666666666,CUST_06614,0
